rollout/ep_len_mean,rollout/exploration_rate,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/success_rate,train/learning_rate,train/loss,train/n_updates
147.58,0.05,859333,6740,-489.31659412,2801,306,0.38,0.0001,0.007969875819981098,202333
147.19,0.05,859905,6744,-474.28099042,2803,306,0.41,0.0001,0.007173839956521988,202476
146.22,0.05,860416,6748,-468.6698025200001,2804,306,0.42,0.0001,0.010850809514522552,202603
146.57,0.05,861035,6752,-468.80334349,2807,306,0.42,0.0001,0.018268292769789696,202758
146.85,0.05,861640,6756,-464.19868717,2809,306,0.43,0.0001,0.01089564897119999,202909
146.78,0.05,862250,6760,-454.10827821,2811,306,0.45,0.0001,0.007448796648532152,203062
147.32,0.05,862862,6764,-449.4713523100001,2813,306,0.46,0.0001,14.109633445739746,203215
147.2,0.05,863479,6768,-439.39150875,2815,306,0.48,0.0001,0.02542787790298462,203369
147.11,0.05,864026,6772,-439.39742709000006,2817,306,0.48,0.0001,0.025105610489845276,203506
147.36,0.05,864660,6776,-434.69631878,2819,306,0.49,0.0001,0.019847698509693146,203664
148.1,0.05,865268,6780,-435.2479176,2821,306,0.49,0.0001,0.010597818531095982,203816
148.59,0.05,865874,6784,-420.5296665400001,2823,306,0.52,0.0001,0.009697788394987583,203968
147.81,0.05,866415,6788,-420.06432438,2825,306,0.52,0.0001,0.06330250203609467,204103
148.0,0.05,867002,6792,-415.3220291299999,2826,306,0.53,0.0001,0.007751816883683205,204250
147.07,0.05,867523,6796,-429.55206211000007,2828,306,0.5,0.0001,0.007622992619872093,204380
146.92,0.05,867997,6800,-429.40025298999996,2830,306,0.5,0.0001,0.023317020386457443,204499
147.14,0.05,868616,6804,-439.5626617999999,2832,306,0.48,0.0001,0.007426062133163214,204653
146.68,0.05,869180,6808,-444.1748465500001,2834,306,0.47,0.0001,0.012437650002539158,204794
146.01,0.05,869726,6812,-448.59923458,2836,306,0.46,0.0001,0.009316833689808846,204931
145.46,0.05,870242,6816,-448.17145223999995,2838,306,0.46,0.0001,0.03292519226670265,205060
144.85,0.05,870781,6820,-447.71745085000003,2839,306,0.46,0.0001,0.015727940946817398,205195
144.74,0.05,871381,6824,-447.65914075,2841,306,0.46,0.0001,0.2527429759502411,205345
143.67,0.05,871881,6828,-461.79544091,2843,306,0.43,0.0001,1.7740325927734375,205470
143.38,0.05,872453,6832,-461.59573621000004,2845,306,0.43,0.0001,0.03473012149333954,205613
142.83,0.05,872999,6836,-456.14531565,2847,306,0.44,0.0001,13.615307807922363,205749
142.99,0.05,873632,6840,-451.21184113999993,2849,306,0.45,0.0001,0.07715150713920593,205907
142.18,0.05,874123,6844,-465.38800497000005,2851,306,0.42,0.0001,14.634695053100586,206030
143.03,0.05,874719,6848,-465.82804902000004,2853,306,0.42,0.0001,14.721570014953613,206179
142.57,0.05,875292,6852,-460.52310765999994,2855,306,0.43,0.0001,14.117055892944336,206322
141.93,0.05,875833,6856,-454.77057749,2857,306,0.44,0.0001,0.026428308337926865,206458
141.91,0.05,876441,6860,-449.83704753999996,2859,306,0.45,0.0001,0.09328623116016388,206610
141.64,0.05,877026,6864,-444.48065217999994,2861,306,0.46,0.0001,0.010546734556555748,206756
141.2,0.05,877599,6868,-439.20763848,2862,306,0.47,0.0001,0.006960501428693533,206899
141.8,0.05,878206,6872,-424.6214814,2864,306,0.5,0.0001,0.019915686920285225,207051
141.41,0.05,878801,6876,-409.2449116799999,2866,306,0.53,0.0001,0.016198551282286644,207200
141.46,0.05,879414,6880,-414.26726077,2868,306,0.52,0.0001,0.03556569293141365,207353
141.57,0.05,880031,6884,-424.37786844000004,2870,306,0.5,0.0001,14.583730697631836,207507
141.38,0.05,880553,6888,-429.17171535999995,2872,306,0.49,0.0001,0.016018947586417198,207638
141.72,0.05,881174,6892,-434.34571690999996,2874,306,0.48,0.0001,14.021997451782227,207793
141.55,0.05,881678,6896,-429.25725563,2876,306,0.49,0.0001,0.10237925499677658,207919
143.05,0.05,882302,6900,-430.3936933000001,2878,306,0.49,0.0001,0.013072827830910683,208075
142.94,0.05,882910,6904,-430.27789185999995,2880,306,0.49,0.0001,14.692543029785156,208227
143.03,0.05,883483,6908,-430.3534522899999,2882,306,0.49,0.0001,14.545256614685059,208370
143.44,0.05,884070,6912,-425.83763379000004,2884,306,0.5,0.0001,14.312139511108398,208517
143.79,0.05,884621,6916,-421.05832664,2886,306,0.51,0.0001,0.014529010280966759,208655
144.57,0.05,885238,6920,-426.72518746000003,2888,306,0.5,0.0001,14.03551197052002,208809
143.59,0.05,885740,6924,-425.9235698300001,2889,306,0.5,0.0001,0.10781548917293549,208934
144.75,0.05,886356,6928,-411.81815897000007,2891,306,0.53,0.0001,0.022393399849534035,209088
144.33,0.05,886886,6932,-416.60532696999996,2893,306,0.52,0.0001,0.0120089091360569,209221
144.62,0.05,887461,6936,-421.90288347000006,2895,306,0.51,0.0001,0.010481409728527069,209365
144.63,0.05,888095,6940,-427.08241107999993,2897,306,0.5,0.0001,0.021610617637634277,209523
144.82,0.05,888605,6944,-417.3081604799999,2899,306,0.52,0.0001,0.014139214530587196,209651
145.0,0.05,889219,6948,-412.6019514799999,2901,306,0.53,0.0001,14.923540115356445,209804
145.06,0.05,889798,6952,-407.6564879400001,2903,306,0.54,0.0001,0.09718386083841324,209949
145.77,0.05,890410,6956,-403.1731156,2905,306,0.55,0.0001,0.07893503457307816,210102
144.84,0.05,890925,6960,-422.3590774999999,2907,306,0.51,0.0001,14.091253280639648,210231
145.25,0.05,891551,6964,-432.72080257999994,2909,306,0.49,0.0001,0.018907565623521805,210387
145.51,0.05,892150,6968,-432.65645337999996,2911,306,0.49,0.0001,0.006748122163116932,210537
145.64,0.05,892770,6972,-447.7396342,2913,306,0.46,0.0001,0.02081562951207161,210692
145.84,0.05,893385,6976,-457.90734623,2915,306,0.44,0.0001,0.010584929026663303,210846
145.89,0.05,894003,6980,-452.94906068000006,2917,306,0.45,0.0001,14.067302703857422,211000
145.16,0.05,894547,6984,-457.4833770499999,2919,306,0.44,0.0001,0.01625872403383255,211136
145.52,0.05,895105,6988,-452.6250724700001,2921,306,0.45,0.0001,0.06900715082883835,211276
144.3,0.05,895604,6992,-451.61296533,2922,306,0.45,0.0001,0.01898792013525963,211400
145.31,0.05,896209,6996,-437.3220452599999,2924,306,0.48,0.0001,0.05914188548922539,211552
145.34,0.05,896836,7000,-442.5066705499999,2926,306,0.47,0.0001,0.03715606406331062,211708
144.74,0.05,897384,7004,-447.24107044000004,2928,306,0.46,0.0001,0.013756885193288326,211845
144.21,0.05,897904,7008,-446.9297277699999,2930,306,0.46,0.0001,14.150110244750977,211975
143.75,0.05,898445,7012,-441.42311044,2932,306,0.47,0.0001,0.08350023627281189,212111
143.92,0.05,899013,7016,-436.69171112,2934,306,0.48,0.0001,0.01904519833624363,212253
142.76,0.05,899514,7020,-435.84792106000003,2936,306,0.48,0.0001,0.0954148918390274,212378
143.89,0.05,900129,7024,-426.7457476900001,2938,306,0.5,0.0001,29.869443893432617,212532
143.92,0.05,900748,7028,-426.89956263,2940,306,0.5,0.0001,0.06985839456319809,212686
143.71,0.05,901257,7032,-421.70997745,2941,306,0.51,0.0001,12.815291404724121,212814
143.96,0.05,901857,7036,-411.87479482,2943,306,0.53,0.0001,0.029201045632362366,212964
143.39,0.05,902434,7040,-416.39180218,2945,306,0.52,0.0001,0.17205148935317993,213108
143.44,0.05,902949,7044,-416.45595694,2947,306,0.52,0.0001,0.01692705601453781,213237
142.69,0.05,903488,7048,-426.0418455900001,2949,306,0.5,0.0001,0.10671040415763855,213371
143.02,0.05,904100,7052,-431.36292883999994,2951,306,0.49,0.0001,0.00976973120123148,213524
142.29,0.05,904639,7056,-435.87345774,2953,306,0.48,0.0001,14.712611198425293,213659
142.19,0.05,905144,7060,-430.81014154999997,2955,306,0.49,0.0001,0.010402672924101353,213785
141.14,0.05,905665,7064,-430.11548512,2956,306,0.49,0.0001,14.716133117675781,213916
141.18,0.05,906268,7068,-445.34777183000006,2958,306,0.46,0.0001,0.09397926181554794,214066
140.85,0.05,906855,7072,-440.12998351000005,2960,306,0.47,0.0001,14.992666244506836,214213
140.48,0.05,907433,7076,-444.9572277,2962,306,0.46,0.0001,0.0801897644996643,214358
139.89,0.05,907992,7080,-454.4522657199999,2964,306,0.44,0.0001,0.013165404088795185,214497
140.36,0.05,908583,7084,-449.73923233999994,2966,306,0.45,0.0001,0.09400349855422974,214645
140.84,0.05,909189,7088,-445.15941903,2968,306,0.46,0.0001,0.009449398145079613,214797
141.65,0.05,909769,7092,-440.92691120999996,2970,306,0.47,0.0001,0.018211886286735535,214942
140.44,0.05,910253,7096,-449.98206450999993,2972,306,0.45,0.0001,0.011047088541090488,215063
139.75,0.05,910811,7100,-444.36123133999996,2974,306,0.46,0.0001,0.020082738250494003,215202
139.9,0.05,911374,7104,-449.43549036999997,2976,306,0.45,0.0001,0.015943007543683052,215343
140.95,0.05,911999,7108,-455.17908055,2978,306,0.44,0.0001,14.741194725036621,215499
140.84,0.05,912529,7112,-470.25435236000004,2979,306,0.41,0.0001,0.0159099530428648,215632
140.68,0.05,913081,7116,-480.03846304,2981,306,0.39,0.0001,0.010605625808238983,215770
140.47,0.05,913561,7120,-479.7852418599999,2983,306,0.39,0.0001,0.011062048375606537,215890
140.64,0.05,914193,7124,-499.78984943,2985,306,0.35,0.0001,0.019399255514144897,216048
140.04,0.05,914752,7128,-504.27356303,2987,306,0.34,0.0001,0.011852486990392208,216187
140.41,0.05,915298,7132,-514.59433216,2989,306,0.32,0.0001,0.046973880380392075,216324
140.51,0.05,915908,7136,-519.7248483700001,2991,306,0.31,0.0001,0.0189309511333704,216476
139.6,0.05,916394,7140,-513.91218943,2992,306,0.32,0.0001,0.0622238852083683,216598
139.99,0.05,916948,7144,-514.04152606,2994,306,0.32,0.0001,0.026401471346616745,216736
140.3,0.05,917518,7148,-514.1418335699999,2996,306,0.32,0.0001,0.035861894488334656,216879
140.48,0.05,918148,7152,-514.22251234,2998,306,0.32,0.0001,0.03298870101571083,217036
140.98,0.05,918737,7156,-519.78095006,3000,306,0.31,0.0001,0.02078663930296898,217184
141.46,0.05,919290,7160,-525.1539216,3002,306,0.3,0.0001,14.089021682739258,217322
142.03,0.05,919868,7164,-520.6204234300001,3004,306,0.31,0.0001,0.016928860917687416,217466
141.83,0.05,920451,7168,-505.5349840299999,3006,306,0.34,0.0001,0.026635928079485893,217612
141.62,0.05,921017,7172,-510.36384738,3008,306,0.33,0.0001,0.014719199389219284,217754
141.94,0.05,921627,7176,-505.49617348,3010,306,0.34,0.0001,0.014332009479403496,217906
142.49,0.05,922241,7180,-486.0369920100001,3012,306,0.38,0.0001,0.011427130550146103,218060
142.69,0.05,922852,7184,-486.10263734,3014,306,0.38,0.0001,0.10590828955173492,218212
142.79,0.05,923468,7188,-491.23596466000004,3016,306,0.37,0.0001,14.323328018188477,218366
142.68,0.05,924037,7192,-496.18305349999997,3018,306,0.36,0.0001,0.02241434156894684,218509
144.09,0.05,924662,7196,-502.40147148999995,3020,306,0.35,0.0001,0.022986862808465958,218665
144.76,0.05,925287,7200,-507.95519128000007,3022,306,0.34,0.0001,15.22536563873291,218821
144.69,0.05,925843,7204,-507.73497546,3024,306,0.34,0.0001,14.098081588745117,218960
144.7,0.05,926469,7208,-512.7492436,3026,306,0.33,0.0001,0.014902771450579166,219117
145.09,0.05,927038,7212,-502.95818707,3028,306,0.35,0.0001,0.014079884625971317,219259
145.07,0.05,927588,7216,-492.92152215000004,3029,306,0.37,0.0001,0.019046742469072342,219396
146.58,0.05,928219,7220,-499.13087113999995,3032,306,0.36,0.0001,0.0146339638158679,219554
145.12,0.05,928705,7224,-492.9935901200001,3033,306,0.37,0.0001,14.139142036437988,219676
145.75,0.05,929327,7228,-488.43953758,3035,306,0.38,0.0001,0.01609674096107483,219831
146.59,0.05,929957,7232,-484.04581240999994,3038,306,0.39,0.0001,0.043545663356781006,219989
146.31,0.05,930539,7236,-493.93089491,3039,306,0.37,0.0001,0.017296329140663147,220134
147.61,0.05,931155,7240,-499.93143311,3042,306,0.36,0.0001,0.11679821461439133,220288
147.83,0.05,931731,7244,-505.28126082,3043,306,0.35,0.0001,0.018471473827958107,220432
148.13,0.05,932331,7248,-495.4613359099999,3045,306,0.37,0.0001,0.006578993983566761,220582
146.83,0.05,932831,7252,-499.6153228499999,3047,306,0.36,0.0001,0.03172753378748894,220707
146.98,0.05,933435,7256,-494.56278906999995,3049,306,0.37,0.0001,14.045315742492676,220858
146.84,0.05,933974,7260,-484.40846602,3051,306,0.39,0.0001,0.029064370319247246,220993
146.85,0.05,934553,7264,-494.41783104,3053,306,0.37,0.0001,0.015258446335792542,221138
146.6,0.05,935111,7268,-499.11023027999994,3055,306,0.36,0.0001,14.587518692016602,221277
146.01,0.05,935618,7272,-493.66501057,3057,306,0.37,0.0001,0.01211500447243452,221404
145.37,0.05,936164,7276,-498.10132261,3058,306,0.36,0.0001,13.438982009887695,221540
144.86,0.05,936727,7280,-507.66205018000005,3060,306,0.34,0.0001,0.016337992623448372,221681
144.91,0.05,937343,7284,-512.8044783999999,3062,306,0.33,0.0001,0.01689162105321884,221835
143.91,0.05,937859,7288,-521.97724843,3064,306,0.31,0.0001,14.428446769714355,221964
144.41,0.05,938478,7292,-527.31271456,3066,306,0.3,0.0001,0.008587684482336044,222119
143.62,0.05,939024,7296,-531.54002196,3068,306,0.29,0.0001,0.009771998040378094,222255
143.62,0.05,939649,7300,-536.5089839999999,3070,306,0.28,0.0001,0.011580580845475197,222412
143.5,0.05,940193,7304,-531.4224958000001,3072,306,0.29,0.0001,0.018471701070666313,222548
143.47,0.05,940816,7308,-531.42576839,3074,306,0.29,0.0001,0.016422471031546593,222703
142.22,0.05,941260,7312,-540.40257792,3076,305,0.27,0.0001,0.011645980179309845,222814
142.33,0.05,941821,7316,-555.5017926099999,3077,305,0.24,0.0001,0.031167298555374146,222955
142.13,0.05,942432,7320,-560.3162497799999,3079,305,0.23,0.0001,14.072840690612793,223107
143.49,0.05,943054,7324,-561.4653397200001,3082,305,0.23,0.0001,0.021179895848035812,223263
142.55,0.05,943582,7328,-570.79481919,3083,305,0.21,0.0001,0.008183431811630726,223395
142.02,0.05,944159,7332,-575.41897363,3085,305,0.2,0.0001,28.830825805664062,223539
142.45,0.05,944784,7336,-575.68836406,3087,305,0.2,0.0001,0.012429800815880299,223695
142.53,0.05,945408,7340,-580.76287471,3089,305,0.19,0.0001,0.04383830353617668,223851
142.85,0.05,946016,7344,-575.82067043,3091,305,0.2,0.0001,14.741865158081055,224003
142.66,0.05,946597,7348,-580.71863208,3093,305,0.19,0.0001,0.017602073028683662,224149
143.39,0.05,947170,7352,-566.21648126,3095,305,0.22,0.0001,0.0090847909450531,224292
143.27,0.05,947762,7356,-561.03137875,3097,305,0.23,0.0001,0.023027747869491577,224440
143.56,0.05,948330,7360,-561.44863148,3099,305,0.23,0.0001,0.01806800626218319,224582
143.42,0.05,948895,7364,-561.3517241400001,3101,305,0.23,0.0001,13.215404510498047,224723
143.99,0.05,949510,7368,-556.78880382,3103,305,0.24,0.0001,13.642863273620605,224877
144.53,0.05,950071,7372,-557.14841737,3105,305,0.24,0.0001,0.03673996031284332,225017
144.58,0.05,950622,7376,-562.22836294,3107,305,0.23,0.0001,0.15292292833328247,225155
145.16,0.05,951243,7380,-572.69346163,3109,305,0.21,0.0001,0.01398167759180069,225310
143.99,0.05,951742,7384,-566.73778864,3111,305,0.22,0.0001,0.02552471123635769,225435
143.07,0.05,952166,7388,-565.9413133600001,3113,305,0.22,0.0001,0.02049241214990616,225541
142.28,0.05,952706,7392,-565.18081707,3114,305,0.22,0.0001,28.226266860961914,225676
142.51,0.05,953275,7396,-565.43770476,3116,305,0.22,0.0001,14.611092567443848,225818
141.44,0.05,953793,7400,-564.7034571600001,3118,305,0.22,0.0001,0.026963714510202408,225948
141.56,0.05,954349,7404,-569.8471260599999,3120,305,0.21,0.0001,0.010638423264026642,226087
141.49,0.05,954965,7408,-569.7607324199998,3122,305,0.21,0.0001,0.012585089541971684,226241
143.19,0.05,955579,7412,-566.0929683899999,3124,305,0.22,0.0001,0.14629992842674255,226394
143.77,0.05,956198,7416,-566.50409343,3126,305,0.22,0.0001,14.484284400939941,226549
144.0,0.05,956832,7420,-566.7609541999999,3128,305,0.22,0.0001,0.018406551331281662,226707
143.65,0.05,957419,7424,-566.5958914800001,3130,305,0.22,0.0001,13.05544376373291,226854
144.0,0.05,957982,7428,-566.8355470700001,3132,305,0.22,0.0001,0.01015667524188757,226995
143.99,0.05,958558,7432,-566.76678528,3134,305,0.22,0.0001,0.019758520647883415,227139
142.56,0.05,959040,7436,-565.5614079,3136,305,0.22,0.0001,0.031671036034822464,227259
142.39,0.05,959647,7440,-560.4199094300001,3138,305,0.23,0.0001,0.01872711256146431,227411
141.43,0.05,960159,7444,-569.77478445,3139,305,0.21,0.0001,0.014831711538136005,227539
141.76,0.05,960773,7448,-570.0098918799999,3142,305,0.21,0.0001,0.01591099426150322,227693
141.61,0.05,961331,7452,-574.79405858,3143,305,0.2,0.0001,0.008185159415006638,227832
141.2,0.05,961882,7456,-589.57151534,3145,305,0.17,0.0001,0.10794585943222046,227970
141.02,0.05,962432,7460,-599.30269145,3147,305,0.15,0.0001,0.4524770677089691,228107
140.89,0.05,962984,7464,-599.15850292,3149,305,0.15,0.0001,13.472868919372559,228245
140.68,0.05,963578,7468,-614.005977,3151,305,0.12,0.0001,14.055912017822266,228394
141.2,0.05,964191,7472,-619.39642368,3153,305,0.11,0.0001,0.055904973298311234,228547
141.58,0.05,964780,7476,-619.73641381,3155,305,0.11,0.0001,0.026817262172698975,228694
140.13,0.05,965256,7480,-618.53225288,3157,305,0.11,0.0001,0.03429573029279709,228813
141.07,0.05,965849,7484,-629.34331885,3159,305,0.09,0.0001,0.01331209484487772,228962
142.61,0.05,966427,7488,-630.66182613,3161,305,0.09,0.0001,0.028534824028611183,229106
143.38,0.05,967044,7492,-631.27026472,3163,305,0.09,0.0001,0.021907635033130646,229260
143.62,0.05,967637,7496,-631.5298529,3165,305,0.09,0.0001,14.591327667236328,229409
144.1,0.05,968203,7500,-631.85845435,3167,305,0.09,0.0001,0.11357170343399048,229550
144.58,0.05,968807,7504,-632.1602474200001,3169,305,0.09,0.0001,0.010584800504148006,229701
144.23,0.05,969388,7508,-631.92053417,3171,305,0.09,0.0001,0.012913444079458714,229846
143.54,0.05,969933,7512,-636.36155431,3173,305,0.08,0.0001,0.11387912929058075,229983
143.53,0.05,970551,7516,-631.43543748,3175,305,0.09,0.0001,14.104704856872559,230137
143.29,0.05,971161,7520,-631.19314575,3177,305,0.09,0.0001,0.01623053103685379,230290
142.89,0.05,971708,7524,-625.7144337,3179,305,0.1,0.0001,0.1675935685634613,230426
143.18,0.05,972300,7528,-631.01555056,3180,305,0.09,0.0001,0.011246760375797749,230574
143.65,0.05,972923,7532,-631.3709129499999,3183,305,0.09,0.0001,0.024967139586806297,230730
144.45,0.05,973485,7536,-637.00865794,3184,305,0.08,0.0001,0.02046920731663704,230871
144.52,0.05,974099,7540,-642.10694013,3187,305,0.07,0.0001,0.041578587144613266,231024
144.83,0.05,974642,7544,-637.30166032,3188,305,0.08,0.0001,0.028699388727545738,231160
144.44,0.05,975217,7548,-647.0060477900001,3190,305,0.06,0.0001,0.012157456018030643,231304
144.93,0.05,975824,7552,-657.3941074200001,3192,305,0.04,0.0001,0.06528566777706146,231455
144.45,0.05,976327,7556,-657.03227483,3194,305,0.04,0.0001,29.9980411529541,231581
145.16,0.05,976948,7560,-657.5975585499999,3196,305,0.04,0.0001,0.09987315535545349,231736
145.14,0.05,977498,7564,-657.5713416,3198,305,0.04,0.0001,0.01836320571601391,231874
144.84,0.05,978062,7568,-657.3003250300001,3200,305,0.04,0.0001,0.010870964266359806,232015
144.53,0.05,978644,7572,-657.1868791400001,3202,305,0.04,0.0001,0.010392243042588234,232160
144.65,0.05,979245,7576,-657.18606531,3204,305,0.04,0.0001,0.10938296467065811,232311
145.99,0.05,979855,7580,-658.1908664199999,3206,305,0.04,0.0001,15.272932052612305,232463
145.54,0.05,980403,7584,-657.70214403,3208,305,0.04,0.0001,0.01955111138522625,232600
145.88,0.05,981015,7588,-657.8936772100001,3210,305,0.04,0.0001,0.014632964506745338,232753
145.79,0.05,981623,7592,-652.82158743,3212,305,0.05,0.0001,0.12026715278625488,232905
146.03,0.05,982240,7596,-652.92811367,3214,305,0.05,0.0001,0.012755630537867546,233059
146.49,0.05,982852,7600,-653.3147821900001,3216,305,0.05,0.0001,0.018203364685177803,233212
146.06,0.05,983413,7604,-643.07262594,3218,305,0.07,0.0001,0.022581368684768677,233353
145.97,0.05,983985,7608,-643.0109441399999,3220,305,0.07,0.0001,14.613877296447754,233496
146.66,0.05,984599,7612,-643.5901922600001,3222,305,0.07,0.0001,0.11849844455718994,233649
145.54,0.05,985105,7616,-642.70714644,3223,305,0.07,0.0001,0.012611153535544872,233776
145.58,0.05,985719,7620,-642.59284083,3225,305,0.07,0.0001,0.11558660119771957,233929
146.27,0.05,986335,7624,-648.18794087,3227,305,0.06,0.0001,13.540360450744629,234083
145.83,0.05,986883,7628,-647.70608795,3229,305,0.06,0.0001,0.11012035608291626,234220
145.33,0.05,987456,7632,-647.4346856699999,3231,305,0.06,0.0001,0.01453051995486021,234363
145.44,0.05,988029,7636,-647.57988592,3233,305,0.06,0.0001,15.227185249328613,234507
145.5,0.05,988649,7640,-647.62392219,3235,305,0.06,0.0001,0.021297907456755638,234662
146.24,0.05,989266,7644,-653.1167345700001,3237,305,0.05,0.0001,0.034029942005872726,234816
146.61,0.05,989878,7648,-653.3491785100001,3240,305,0.05,0.0001,14.127752304077148,234969
146.74,0.05,990498,7652,-653.5094169800001,3242,305,0.05,0.0001,0.01955028995871544,235124
147.82,0.05,991109,7656,-649.40175437,3244,305,0.06,0.0001,0.013943841680884361,235277
147.79,0.05,991727,7660,-649.30613289,3246,305,0.06,0.0001,0.013668259605765343,235431
148.47,0.05,992345,7664,-649.87609184,3248,305,0.06,0.0001,0.024554211646318436,235586
148.02,0.05,992864,7668,-649.5967799399999,3249,305,0.06,0.0001,0.01702079176902771,235715
148.48,0.05,993492,7672,-649.9949646900001,3251,305,0.06,0.0001,0.03095470555126667,235872
148.56,0.05,994101,7676,-650.10593551,3254,305,0.06,0.0001,14.231122016906738,236025
148.72,0.05,994727,7680,-650.33491055,3256,305,0.06,0.0001,0.03696945682168007,236181
149.49,0.05,995352,7684,-651.08189485,3258,305,0.06,0.0001,0.00938266422599554,236337
148.95,0.05,995910,7688,-650.71140837,3259,305,0.06,0.0001,0.03950034826993942,236477
148.62,0.05,996485,7692,-655.58414781,3261,305,0.05,0.0001,0.011663785204291344,236621
148.69,0.05,997109,7696,-645.7117843,3264,305,0.07,0.0001,17.119094848632812,236777
148.17,0.05,997669,7700,-645.3126179299999,3265,305,0.07,0.0001,0.014097987674176693,236917
148.69,0.05,998282,7704,-655.65785431,3268,305,0.05,0.0001,0.00892564281821251,237070
149.17,0.05,998902,7708,-651.0284573099999,3270,305,0.06,0.0001,0.04527049884200096,237225
149.2,0.05,999519,7712,-646.0622439399999,3272,305,0.07,0.0001,0.010448525659739971,237379
150.32,0.05,1000137,7716,-646.90068867,3274,305,0.07,0.0001,0.01502928789705038,237534
149.77,0.05,1000696,7720,-646.63759694,3276,305,0.07,0.0001,0.01131584495306015,237673
149.14,0.05,1001249,7724,-651.13936962,3278,305,0.06,0.0001,13.62729549407959,237812
149.81,0.05,1001864,7728,-651.6212008800001,3280,305,0.06,0.0001,0.027761120349168777,237965
149.84,0.05,1002440,7732,-651.4894993499998,3282,305,0.06,0.0001,14.99376106262207,238109
150.16,0.05,1003045,7736,-646.62314412,3284,305,0.07,0.0001,0.024339880794286728,238261
149.48,0.05,1003597,7740,-646.0499655799999,3285,305,0.07,0.0001,0.01928851380944252,238399
149.27,0.05,1004193,7744,-646.02648586,3287,305,0.07,0.0001,0.03679391369223595,238548
148.95,0.05,1004773,7748,-645.89856227,3289,305,0.07,0.0001,0.013826631009578705,238693
148.82,0.05,1005380,7752,-645.72200346,3291,305,0.07,0.0001,0.014085127040743828,238844
148.77,0.05,1005986,7756,-650.6744187700001,3293,305,0.06,0.0001,0.030164700001478195,238996
148.79,0.05,1006606,7760,-650.80098536,3295,305,0.06,0.0001,0.008169840089976788,239151
148.38,0.05,1007183,7764,-650.5797616000001,3297,305,0.06,0.0001,0.010415425524115562,239295
149.31,0.05,1007795,7768,-651.26294179,3299,305,0.06,0.0001,0.03710406646132469,239448
149.17,0.05,1008409,7772,-651.0401673800001,3302,305,0.06,0.0001,0.01936321146786213,239602
149.22,0.05,1009023,7776,-651.06421375,3304,305,0.06,0.0001,0.02391907013952732,239755
148.78,0.05,1009605,7780,-650.7479517400001,3306,305,0.06,0.0001,0.10748787969350815,239901
148.18,0.05,1010170,7784,-650.39269533,3308,305,0.06,0.0001,0.05557285249233246,240042
148.8,0.05,1010790,7788,-650.87180971,3310,305,0.06,0.0001,14.763026237487793,240197
149.21,0.05,1011406,7792,-651.0554941199999,3312,305,0.06,0.0001,0.012473367154598236,240351
148.32,0.05,1011941,7796,-660.2882237599999,3314,305,0.04,0.0001,15.300066947937012,240485
148.35,0.05,1012504,7800,-660.22488136,3316,305,0.04,0.0001,0.021591346710920334,240625
147.94,0.05,1013076,7804,-659.96107332,3318,305,0.04,0.0001,0.056391291320323944,240768
147.83,0.05,1013685,7808,-664.8114669800001,3320,305,0.03,0.0001,0.014686213806271553,240921
147.71,0.05,1014290,7812,-669.62802055,3322,305,0.02,0.0001,42.422523498535156,241072
147.64,0.05,1014901,7816,-669.59305924,3324,305,0.02,0.0001,0.11824022978544235,241225
148.13,0.05,1015509,7820,-669.9205776800002,3326,305,0.02,0.0001,0.00753370625898242,241377
148.77,0.05,1016126,7824,-670.4104544200001,3328,305,0.02,0.0001,0.011658791452646255,241531
148.72,0.05,1016736,7828,-670.3929183100001,3330,305,0.02,0.0001,0.020595496520400047,241683
149.09,0.05,1017349,7832,-670.6491732,3332,305,0.02,0.0001,0.022854505106806755,241837
149.05,0.05,1017950,7836,-670.56211704,3334,305,0.02,0.0001,0.00927248876541853,241987
149.59,0.05,1018556,7840,-671.02515848,3336,305,0.02,0.0001,0.013326567597687244,242138
149.79,0.05,1019172,7844,-671.1230459000002,3338,305,0.02,0.0001,14.711040496826172,242292
149.28,0.05,1019701,7848,-670.6491545299999,3340,305,0.02,0.0001,0.016779348254203796,242425
149.37,0.05,1020317,7852,-670.8888315300002,3342,305,0.02,0.0001,0.04613497853279114,242579
149.08,0.05,1020894,7856,-665.73640088,3344,305,0.03,0.0001,0.01629738323390484,242723
148.67,0.05,1021473,7860,-665.4946047299999,3346,305,0.03,0.0001,0.019749687984585762,242868
148.43,0.05,1022026,7864,-665.1573681,3347,305,0.03,0.0001,15.16239070892334,243006
148.36,0.05,1022631,7868,-665.02590947,3349,305,0.03,0.0001,0.02435319498181343,243157
148.33,0.05,1023242,7872,-664.9761147599999,3352,305,0.03,0.0001,14.892683029174805,243310
148.35,0.05,1023858,7876,-664.98084059,3354,305,0.03,0.0001,0.014512244611978531,243464
148.08,0.05,1024413,7880,-664.72106487,3355,305,0.03,0.0001,14.0391206741333,243603
148.29,0.05,1024999,7884,-664.82134457,3357,305,0.03,0.0001,0.008864038623869419,243749
148.48,0.05,1025638,7888,-660.0104778599999,3359,305,0.04,0.0001,0.031164094805717468,243909
148.44,0.05,1026250,7892,-650.0773678899999,3361,305,0.06,0.0001,0.09954172372817993,244062
149.21,0.05,1026862,7896,-650.5986827199999,3363,305,0.06,0.0001,13.358078956604004,244215
