time/fps,rollout/ep_len_mean,rollout/success_rate,time/total_timesteps,time/time_elapsed,time/episodes,rollout/exploration_rate,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/loss
247,139.26,0.52,2160856,8735,16836,0.05,-410.2901606200001,0.0001,527713,0.013761554844677448
247,140.14,0.54,2161454,8737,16840,0.05,-400.90736322000004,0.0001,527863,0.00920284166932106
247,140.22,0.53,2162014,8739,16844,0.05,-405.8686237100001,0.0001,528003,0.009954774752259254
247,140.21,0.51,2162595,8742,16848,0.05,-410.90972932999995,0.0001,528148,0.010227569378912449
247,140.96,0.54,2163192,8744,16852,0.05,-396.28448107,0.0001,528297,0.015032718889415264
247,141.23,0.53,2163803,8747,16856,0.05,-401.51248534000007,0.0001,528450,14.474358558654785
247,140.01,0.52,2164284,8749,16860,0.05,-405.48584225000013,0.0001,528570,13.906781196594238
247,139.07,0.49,2164789,8751,16864,0.05,-419.61460702,0.0001,528697,0.03031439334154129
247,139.61,0.51,2165283,8753,16868,0.05,-410.07021157,0.0001,528820,0.008269702084362507
247,140.24,0.52,2165885,8755,16872,0.05,-405.61043509999996,0.0001,528971,0.048974521458148956
247,140.6,0.52,2166483,8758,16876,0.05,-405.83730573,0.0001,529120,0.015035988762974739
247,140.94,0.53,2167071,8760,16880,0.05,-401.11453156999994,0.0001,529267,0.03291986882686615
247,140.8,0.52,2167609,8762,16884,0.05,-406.08190472999996,0.0001,529402,0.006062340456992388
247,141.02,0.52,2168202,8765,16888,0.05,-406.05472253,0.0001,529550,14.39859390258789
247,140.24,0.52,2168730,8767,16892,0.05,-405.53909759000004,0.0001,529682,0.03392231836915016
247,140.96,0.53,2169335,8769,16896,0.05,-401.22207573,0.0001,529833,0.03876619413495064
247,140.77,0.54,2169887,8772,16900,0.05,-396.02693972000003,0.0001,529971,0.010862409137189388
247,141.09,0.56,2170478,8774,16904,0.05,-386.28159530000005,0.0001,530119,0.06347692012786865
247,141.04,0.55,2171075,8776,16908,0.05,-391.21834114999996,0.0001,530268,0.011085332371294498
247,140.61,0.54,2171597,8778,16912,0.05,-395.93418742,0.0001,530399,0.005064747296273708
247,140.98,0.54,2172174,8781,16916,0.05,-396.3099300799999,0.0001,530543,13.892858505249023
247,141.05,0.56,2172750,8783,16920,0.05,-386.38263287999996,0.0001,530687,0.009076248854398727
247,140.81,0.56,2173317,8785,16924,0.05,-386.24166407999996,0.0001,530829,0.0074586025439202785
247,140.83,0.59,2173909,8788,16928,0.05,-371.19504198999994,0.0001,530977,0.010539369657635689
247,141.5,0.6,2174504,8790,16932,0.05,-366.62661456,0.0001,531125,14.492691040039062
247,142.37,0.61,2175093,8793,16936,0.05,-362.39383673000003,0.0001,531273,0.027430227026343346
247,141.26,0.6,2175580,8795,16940,0.05,-366.44515303000003,0.0001,531394,0.03032628633081913
247,141.62,0.63,2176176,8797,16944,0.05,-351.8231641499999,0.0001,531543,13.943138122558594
247,141.52,0.65,2176747,8799,16948,0.05,-341.7480049700001,0.0001,531686,0.00519059831276536
247,141.16,0.63,2177308,8801,16952,0.05,-351.51596895999995,0.0001,531826,0.01992286927998066
247,140.4,0.61,2177843,8804,16956,0.05,-360.89669448,0.0001,531960,0.008830486796796322
247,140.65,0.59,2178349,8806,16960,0.05,-371.1238550699998,0.0001,532087,0.8372906446456909
247,140.66,0.6,2178855,8808,16964,0.05,-366.20609164999996,0.0001,532213,0.012225640006363392
247,140.31,0.6,2179314,8810,16968,0.05,-365.8823285,0.0001,532328,13.821404457092285
247,139.85,0.58,2179870,8812,16972,0.05,-375.5275726600001,0.0001,532467,0.01464031171053648
247,139.21,0.57,2180404,8814,16976,0.05,-380.14326498,0.0001,532600,0.031020883470773697
247,139.1,0.57,2180981,8817,16980,0.05,-380.09568351999997,0.0001,532745,0.007096059154719114
